nodes,jobs,duration(ms),cost
20,291,0,185388
20,292,0,185388
20,293,0,185388
20,294,0,185388
20,295,0,185388
20,296,0,185388
20,297,0,185388
20,298,0,185388
20,299,0,185388
20,300,999,185388
20,301,0,185388
20,302,0,185388
20,303,0,185388
20,304,0,185388
20,305,0,185388
20,306,0,185388
20,307,0,185388
20,308,0,185388
20,309,0,185388
20,310,0,185388
20,311,0,185388
20,312,0,185388
20,313,0,185388
20,314,0,185388
20,315,0,185388
20,316,0,185388
20,317,0,185388
20,318,0,185388
20,319,0,185388
20,320,0,185388
20,321,0,185388
20,322,0,185388
20,323,0,185388
20,324,0,185388
20,325,0,185388
20,326,0,185388
20,327,0,185388
20,328,0,185388
20,329,0,185388
20,330,0,185388
20,331,0,185388
20,332,999,185388
20,333,0,185388
20,334,0,185388
20,335,0,185388
20,336,0,185388
20,337,0,185388
20,338,0,185388
20,339,0,185388
20,340,0,185388
20,341,0,185388
20,342,0,185388
20,343,0,185388
20,344,0,185388
20,345,0,185388
20,346,0,185388
20,347,0,185388
20,348,0,185388
20,349,0,185388
20,350,0,185388
20,351,0,185388
20,352,0,185388
20,353,0,185388
20,354,0,185388
20,355,0,185388
20,356,0,185388
20,357,0,185388
20,358,0,185388
20,359,1000,185388
20,360,0,185388
20,361,0,185388
20,362,0,185388
20,363,0,185388
20,364,0,185388
20,365,0,185388
20,366,0,185388
20,367,0,185388
20,368,0,185388
20,369,0,185388
20,370,0,185388
20,371,0,185388
20,372,0,185388
20,373,0,185388
20,374,0,185388
20,375,0,185388
20,376,0,185388
20,377,0,185388
20,378,0,185388
20,379,0,185388
20,380,0,185388
20,381,0,185388
20,382,0,185388
20,383,0,185388
20,384,0,185388
20,385,0,185388
20,386,1000,185388
20,387,0,185388
20,388,0,185388
20,389,0,185388
20,390,0,185388
20,391,0,185388
20,392,0,185388
20,393,0,185388
20,394,0,185388
20,395,0,185388
20,396,0,185388
20,397,0,185388
20,398,0,185388
20,399,0,185388
20,400,0,185388
20,401,0,185388
20,402,0,185388
20,403,0,185388
20,404,0,185388
20,405,0,185388
20,406,0,185388
20,407,0,185388
20,408,0,185388
20,409,0,185388
20,410,0,185388
20,411,0,185388
20,412,0,185388
20,413,0,185388
20,414,0,185388
20,415,0,185388
20,416,0,185388
20,417,0,185388
20,418,999,185388
20,419,0,185388
20,420,0,185388
20,421,0,185388
20,422,0,185388
20,423,0,185388
20,424,0,185388
20,425,0,185388
20,426,0,185388
20,427,0,185388
20,428,0,185388
20,429,0,185388
20,430,0,185388
20,431,0,185388
20,432,0,185388
20,433,0,185388
20,434,0,185388
20,435,0,185388
20,436,0,185388
20,437,0,185388
20,438,0,185388
20,439,0,185388
20,440,0,185388
20,441,0,185388
20,442,0,185388
20,443,0,185388
20,444,0,185388
20,445,0,185388
20,446,0,185388
20,447,0,185388
20,448,0,185388
20,449,0,185388
20,450,0,185388
20,451,0,185388
20,452,999,185388
20,453,0,185388
20,454,0,185388
20,455,0,185388
20,456,0,185388
20,457,0,185388
20,458,0,185388
20,459,0,185388
20,460,0,185388
20,461,0,185388
20,462,0,185388
20,463,0,185388
20,464,0,185388
20,465,0,185388
20,466,0,185388
20,467,0,185388
20,468,0,185388
20,469,0,185388
20,470,0,185388
20,471,0,185388
20,472,0,185388
20,473,0,185388
20,474,0,185388
20,475,0,185388
20,476,0,185388
20,477,0,185388
20,478,0,185388
20,479,0,185388
20,480,0,185388
20,481,0,185388
20,482,0,185388
20,483,0,185388
20,484,0,185388
20,485,1000,185388
20,486,0,185388
20,487,0,185388
20,488,0,185388
20,489,0,185388
20,490,0,185388
20,491,0,185388
20,492,0,185388
20,493,0,185388
20,494,0,185388
20,495,0,185388
20,496,0,185388
20,497,0,185388
20,498,0,185388
20,499,0,185388
20,500,0,185388
20,501,0,185388
20,502,0,185388
20,503,0,185388
20,504,0,185388
20,505,0,185388
20,506,0,185388
20,507,0,185388
20,508,0,185388
20,509,0,185388
20,510,0,185388
20,511,0,185388
20,512,0,185388
20,513,0,185388
20,514,0,185388
