nodes,jobs,duration(ms),cost
3,436,0,161939
3,437,0,161939
3,438,0,161939
3,439,0,161939
3,440,0,161939
3,441,0,161939
3,442,0,161939
3,443,0,161939
3,444,0,161939
3,445,0,161939
3,446,0,161939
3,447,0,161939
3,448,0,161939
3,449,0,161939
3,450,0,161939
3,451,0,161939
3,452,0,161939
3,453,0,161939
3,454,0,161939
3,455,0,161939
3,456,0,161939
3,457,0,161939
3,458,0,161939
3,459,0,161939
3,460,0,161939
3,461,0,161939
3,462,0,161939
3,463,0,161939
3,464,0,161939
3,465,0,161939
3,466,0,161939
3,467,0,161939
3,468,0,161939
3,469,0,161939
3,470,0,161939
3,471,0,161939
3,472,0,161939
3,473,0,161939
3,474,0,161939
3,475,0,161939
3,476,0,161939
3,477,0,161939
3,478,0,161939
3,479,0,161939
3,480,0,161939
3,481,0,161939
3,482,0,161939
3,483,0,161939
3,484,0,161939
3,485,0,161939
3,486,0,161939
3,487,0,161939
3,488,0,161939
3,489,0,161939
3,490,0,161939
3,491,0,161939
3,492,0,161939
3,493,0,161939
3,494,0,161939
3,495,0,161939
3,496,0,161939
3,497,0,161939
3,498,0,161939
3,499,0,161939
3,500,0,161939
3,501,0,161939
3,502,0,161939
3,503,0,161939
3,504,0,161939
3,505,0,161939
3,506,0,161939
3,507,0,161939
3,508,0,161939
3,509,0,161939
3,510,0,161939
3,511,0,161939
3,512,0,161939
3,513,0,161939
3,514,0,161939
3,515,0,161939
3,516,0,161939
3,517,0,161939
3,518,0,161939
3,519,0,161939
3,520,0,161939
3,521,0,161939
3,522,0,161939
3,523,0,161939
3,524,0,161939
3,525,0,161939
3,526,0,161939
3,527,0,161939
3,528,0,161939
3,529,0,161939
3,530,0,161939
3,531,0,161939
3,532,0,161939
3,533,0,161939
3,534,0,161939
3,535,0,161939
3,536,0,161939
3,537,0,161939
3,538,0,161939
3,539,0,161939
3,540,0,161939
3,541,0,161939
3,542,0,161939
3,543,0,161939
3,544,0,161939
3,545,0,161939
3,546,0,161939
3,547,0,161939
3,548,0,161939
3,549,0,161939
3,550,0,161939
3,551,0,161939
3,552,0,161939
3,553,0,161939
3,554,0,161939
3,555,0,161939
3,556,0,161939
3,557,0,161939
3,558,0,161939
3,559,0,161939
3,560,0,161939
3,561,0,161939
3,562,0,161939
3,563,0,161939
3,564,0,161939
3,565,0,161939
3,566,0,161939
3,567,0,161939
3,568,0,161939
3,569,0,161939
3,570,0,161939
3,571,0,161939
3,572,0,161939
3,573,0,161939
3,574,0,161939
3,575,0,161939
3,576,0,161939
3,577,0,161939
3,578,0,161939
3,579,0,161939
3,580,0,161939
3,581,0,161939
3,582,0,161939
3,583,0,161939
3,584,0,161939
3,585,0,161939
3,586,0,161939
3,587,0,161939
3,588,0,161939
3,589,0,161939
3,590,0,161939
3,591,0,161939
3,592,0,161939
3,593,0,161939
3,594,0,161939
3,595,0,161939
3,596,517,161939
3,597,8,161939
3,598,0,161939
3,599,0,161939
3,600,0,161939
3,601,0,161939
3,602,0,161939
3,603,0,161939
3,604,0,161939
3,605,0,161939
3,606,0,161939
3,607,0,161939
3,608,0,161939
3,609,0,161939
3,610,0,161939
3,611,0,161939
3,612,0,161939
3,613,0,161939
3,614,0,161939
3,615,0,161939
3,616,0,161939
3,617,0,161939
3,618,0,161939
3,619,0,161939
3,620,0,161939
3,621,0,161939
3,622,0,161939
3,623,0,161939
3,624,0,161939
3,625,0,161939
3,626,0,161939
3,627,0,161939
3,628,0,161939
3,629,0,161939
3,630,0,161939
3,631,0,161939
3,632,0,161939
3,633,0,161939
3,634,0,161939
3,635,0,161939
3,636,0,161939
3,637,0,161939
3,638,0,161939
3,639,0,161939
3,640,0,161939
3,641,0,161939
3,642,0,161939
3,643,0,161939
3,644,0,161939
3,645,0,161939
3,646,0,161939
3,647,0,161939
