nodes,jobs,duration(ms),cost
10,217,0,84748
10,218,0,84748
10,219,0,84748
10,220,0,84748
10,221,0,84748
10,222,0,84748
10,223,0,84748
10,224,0,84748
10,225,0,84748
10,226,0,84748
10,227,0,84748
10,228,0,84748
10,229,0,84748
10,230,0,84748
10,231,0,84748
10,232,0,84748
10,233,0,84748
10,234,0,84748
10,235,0,84748
10,236,0,84748
10,237,0,84748
10,238,0,84748
10,239,0,84748
10,240,0,84748
10,241,0,84748
10,242,0,84748
10,243,0,84748
10,244,0,84748
10,245,0,84748
10,246,505,84748
10,247,10,84748
10,248,8,84748
10,249,0,84748
10,250,0,84748
10,251,0,84748
10,252,0,84748
10,253,0,84748
10,254,0,84748
10,255,0,84748
10,256,0,84748
10,257,0,84748
10,258,0,84748
10,259,0,84748
10,260,0,84748
10,261,0,84748
10,262,0,84748
10,263,0,84748
10,264,0,84748
10,265,0,84748
10,266,0,84748
10,267,0,84748
10,268,0,84748
10,269,0,84748
10,270,0,84748
10,271,0,84748
10,272,0,84748
10,273,0,84748
10,274,0,84748
10,275,0,84748
10,276,0,84748
10,277,0,84748
10,278,0,84748
10,279,0,84748
10,280,0,84748
10,281,0,84748
10,282,0,84748
10,283,0,84748
10,284,0,84748
10,285,0,84748
10,286,0,84748
10,287,0,84748
10,288,0,84748
10,289,0,84748
10,290,0,84748
10,291,0,84748
10,292,0,84748
10,293,0,84748
10,294,0,84748
10,295,0,84748
10,296,0,84748
10,297,0,84748
10,298,0,84748
10,299,0,84748
10,300,0,84748
10,301,0,84748
10,302,0,84748
10,303,0,84748
10,304,0,84748
10,305,0,84748
10,306,0,84748
10,307,0,84748
10,308,0,84748
10,309,0,84748
10,310,0,84748
10,311,0,84748
10,312,0,84748
10,313,0,84748
10,314,505,84748
10,315,12,84748
10,316,0,84748
10,317,0,84748
10,318,0,84748
10,319,0,84748
10,320,0,84748
10,321,0,84748
10,322,0,84748
10,323,0,84748
10,324,0,84748
10,325,0,84748
10,326,0,84748
10,327,0,84748
10,328,0,84748
10,329,0,84748
10,330,0,84748
10,331,0,84748
10,332,0,84748
10,333,0,84748
10,334,0,84748
10,335,0,84748
10,336,0,84748
10,337,0,84748
10,338,0,84748
10,339,0,84748
10,340,0,84748
10,341,0,84748
10,342,0,84748
10,343,0,84748
10,344,0,84748
10,345,0,84748
10,346,0,84748
10,347,0,84748
10,348,0,84748
10,349,0,84748
10,350,0,84748
10,351,0,84748
10,352,0,84748
10,353,0,84748
10,354,0,84748
10,355,0,84748
10,356,0,84748
10,357,0,84748
10,358,0,84748
10,359,0,84748
10,360,0,84748
10,361,0,84748
10,362,0,84748
10,363,0,84748
10,364,0,84748
10,365,0,84748
10,366,0,84748
10,367,0,84748
10,368,0,84748
10,369,0,84748
10,370,0,84748
10,371,0,84748
10,372,0,84748
10,373,0,84748
10,374,0,84748
10,375,0,84748
10,376,0,84748
10,377,0,84748
10,378,0,84748
10,379,0,84748
10,380,0,84748
10,381,0,84748
10,382,0,84748
10,383,0,84748
10,384,0,84748
10,385,0,84748
10,386,0,84748
10,387,0,84748
10,388,0,84748
10,389,506,84748
10,390,0,84748
10,391,0,84748
10,392,22,84748
10,393,0,84748
10,394,0,84748
10,395,0,84748
10,396,0,84748
10,397,0,84748
10,398,0,84748
10,399,0,84748
10,400,0,84748
10,401,0,84748
10,402,0,84748
10,403,0,84748
10,404,0,84748
10,405,0,84748
10,406,0,84748
10,407,0,84748
10,408,0,84748
10,409,0,84748
10,410,0,84748
10,411,0,84748
10,412,0,84748
10,413,0,84748
10,414,0,84748
10,415,0,84748
10,416,0,84748
10,417,0,84748
10,418,0,84748
10,419,0,84748
10,420,0,84748
10,421,0,84748
10,422,0,84748
10,423,0,84748
10,424,0,84748
10,425,0,84748
10,426,0,84748
10,427,0,84748
10,428,0,84748
10,429,0,84748
10,430,0,84748
10,431,0,84748
10,432,0,84748
10,433,0,84748
10,434,0,84748
10,435,0,84748
10,436,0,84748
10,437,0,84748
10,438,0,84748
10,439,0,84748
10,440,0,84748
10,441,0,84748
10,442,0,84748
10,443,0,84748
10,444,0,84748
10,445,0,84748
10,446,0,84748
10,447,0,84748
10,448,0,84748
10,449,0,84748
10,450,0,84748
10,451,0,84748
10,452,0,84748
10,453,0,84748
10,454,0,84748
10,455,0,84748
10,456,0,84748
10,457,0,84748
10,458,0,84748
10,459,0,84748
10,460,0,84748
10,461,0,84748
10,462,0,84748
10,463,0,84748
10,464,504,84748
10,465,22,84748
10,466,0,84748
10,467,0,84748
10,468,0,84748
10,469,0,84748
10,470,0,84748
10,471,0,84748
10,472,0,84748
10,473,0,84748
10,474,0,84748
10,475,0,84748
10,476,0,84748
10,477,0,84748
10,478,0,84748
10,479,0,84748
10,480,0,84748
10,481,0,84748
10,482,0,84748
10,483,0,84748
10,484,0,84748
10,485,0,84748
10,486,0,84748
10,487,0,84748
10,488,0,84748
10,489,0,84748
10,490,0,84748
10,491,0,84748
10,492,0,84748
10,493,0,84748
10,494,0,84748
10,495,0,84748
10,496,0,84748
10,497,0,84748
10,498,0,84748
10,499,0,84748
10,500,0,84748
10,501,0,84748
10,502,0,84748
10,503,0,84748
10,504,0,84748
10,505,0,84748
10,506,0,84748
10,507,0,84748
10,508,0,84748
10,509,0,84748
10,510,0,84748
10,511,0,84748
10,512,0,84748
10,513,0,84748
10,514,0,84748
10,515,0,84748
10,516,0,84748
10,517,0,84748
10,518,0,84748
10,519,0,84748
10,520,0,84748
10,521,0,84748
10,522,0,84748
10,523,0,84748
10,524,0,84748
10,525,0,84748
10,526,0,84748
10,527,0,84748
10,528,0,84748
10,529,0,84748
10,530,0,84748
10,531,0,84748
10,532,7,84748
10,533,0,84748
10,534,11,84748
10,535,0,84748
10,536,0,84748
10,537,0,84748
10,538,0,84748
10,539,0,84748
10,540,0,84748
10,541,0,84748
10,542,0,84748
10,543,0,84748
10,544,0,84748
10,545,0,84748
10,546,0,84748
10,547,0,84748
10,548,0,84748
10,549,0,84748
10,550,0,84748
10,551,0,84748
10,552,0,84748
10,553,0,84748
10,554,0,84748
10,555,0,84748
10,556,0,84748
10,557,0,84748
10,558,0,84748
10,559,0,84748
10,560,0,84748
10,561,0,84748
10,562,0,84748
10,563,0,84748
10,564,0,84748
10,565,0,84748
10,566,0,84748
10,567,0,84748
10,568,0,84748
10,569,0,84748
10,570,0,84748
10,571,0,84748
10,572,0,84748
10,573,0,84748
10,574,0,84748
10,575,0,84748
10,576,0,84748
10,577,0,84748
10,578,0,84748
10,579,0,84748
10,580,0,84748
10,581,0,84748
10,582,0,84748
10,583,0,84748
10,584,0,84748
10,585,0,84748
10,586,0,84748
10,587,0,84748
10,588,0,84748
10,589,0,84748
10,590,0,84748
10,591,0,84748
10,592,0,84748
10,593,0,84748
10,594,0,84748
10,595,504,84748
10,596,9,84748
10,597,10,84748
10,598,0,84748
10,599,0,84748
10,600,0,84748
10,601,0,84748
10,602,0,84748
10,603,0,84748
10,604,0,84748
10,605,0,84748
10,606,0,84748
10,607,0,84748
10,608,0,84748
10,609,0,84748
10,610,0,84748
10,611,0,84748
10,612,0,84748
10,613,0,84748
10,614,0,84748
10,615,0,84748
10,616,0,84748
10,617,0,84748
10,618,0,84748
10,619,0,84748
10,620,0,84748
10,621,0,84748
10,622,0,84748
10,623,0,84748
10,624,0,84748
10,625,0,84748
10,626,0,84748
10,627,0,84748
10,628,0,84748
10,629,0,84748
10,630,0,84748
10,631,0,84748
10,632,0,84748
10,633,0,84748
10,634,0,84748
10,635,0,84748
10,636,0,84748
10,637,0,84748
10,638,0,84748
10,639,0,84748
10,640,0,84748
10,641,0,84748
10,642,0,84748
10,643,0,84748
10,644,0,84748
10,645,0,84748
10,646,0,84748
10,647,0,84748
10,648,0,84748
10,649,0,84748
10,650,0,84748
10,651,0,84748
10,652,0,84748
10,653,0,84748
10,654,0,84748
10,655,0,84748
10,656,0,84748
10,657,0,84748
10,658,0,84748
10,659,0,84748
10,660,0,84748
10,661,0,84748
10,662,0,84748
10,663,0,84748
10,664,0,84748
10,665,0,84748
10,666,0,84748
10,667,507,84748
10,668,0,84748
10,669,11,84748
10,670,11,84748
10,671,0,84748
10,672,0,84748
10,673,0,84748
10,674,0,84748
10,675,0,84748
10,676,0,84748
10,677,0,84748
10,678,0,84748
10,679,0,84748
10,680,0,84748
10,681,0,84748
10,682,0,84748
10,683,0,84748
10,684,0,84748
10,685,0,84748
10,686,0,84748
10,687,0,84748
10,688,0,84748
10,689,0,84748
10,690,0,84748
10,691,0,84748
10,692,0,84748
10,693,0,84748
10,694,0,84748
10,695,0,84748
10,696,0,84748
10,697,0,84748
10,698,0,84748
10,699,0,84748
10,700,0,84748
10,701,0,84748
10,702,0,84748
10,703,0,84748
10,704,0,84748
10,705,0,84748
10,706,0,84748
10,707,0,84748
10,708,0,84748
10,709,0,84748
10,710,0,84748
10,711,0,84748
10,712,0,84748
10,713,0,84748
10,714,0,84748
10,715,0,84748
10,716,0,84748
10,717,0,84748
10,718,0,84748
10,719,0,84748
10,720,0,84748
10,721,0,84748
10,722,0,84748
10,723,0,84748
10,724,0,84748
10,725,0,84748
10,726,0,84748
10,727,0,84748
10,728,0,84748
10,729,0,84748
10,730,0,84748
10,731,0,84748
10,732,0,84748
10,733,0,84748
10,734,0,84748
10,735,0,84748
10,736,0,84748
10,737,0,84748
10,738,0,84748
10,739,0,84748
10,740,505,84748
10,741,9,84748
10,742,10,84748
10,743,0,84748
10,744,0,84748
10,745,0,84748
10,746,0,84748
10,747,0,84748
10,748,0,84748
10,749,0,84748
10,750,0,84748
10,751,0,84748
10,752,0,84748
10,753,0,84748
10,754,0,84748
10,755,0,84748
10,756,0,84748
10,757,0,84748
10,758,0,84748
10,759,0,84748
10,760,0,84748
10,761,0,84748
10,762,0,84748
10,763,0,84748
10,764,0,84748
10,765,0,84748
10,766,0,84748
10,767,0,84748
10,768,0,84748
10,769,0,84748
10,770,0,84748
10,771,0,84748
10,772,0,84748
10,773,0,84748
10,774,0,84748
10,775,0,84748
10,776,0,84748
10,777,0,84748
10,778,0,84748
10,779,0,84748
10,780,0,84748
10,781,0,84748
10,782,0,84748
10,783,0,84748
10,784,0,84748
10,785,0,84748
10,786,0,84748
10,787,0,84748
10,788,0,84748
10,789,0,84748
10,790,0,84748
10,791,0,84748
10,792,0,84748
10,793,0,84748
10,794,0,84748
10,795,0,84748
10,796,0,84748
10,797,0,84748
10,798,0,84748
10,799,0,84748
10,800,0,84748
10,801,0,84748
10,802,0,84748
10,803,0,84748
10,804,0,84748
10,805,0,84748
10,806,0,84748
10,807,0,84748
10,808,0,84748
10,809,0,84748
10,810,0,84748
10,811,0,84748
10,812,504,84748
10,813,0,84748
10,814,0,84748
10,815,0,84748
10,816,0,84748
10,817,0,84748
10,818,0,84748
10,819,0,84748
10,820,0,84748
10,821,0,84748
10,822,0,84748
10,823,0,84748
10,824,0,84748
10,825,0,84748
10,826,0,84748
10,827,0,84748
10,828,0,84748
10,829,0,84748
10,830,0,84748
10,831,0,84748
10,832,0,84748
10,833,0,84748
10,834,0,84748
10,835,0,84748
10,836,0,84748
10,837,0,84748
10,838,0,84748
10,839,0,84748
10,840,0,84748
10,841,0,84748
10,842,0,84748
10,843,0,84748
10,844,0,84748
10,845,0,84748
10,846,504,84748
10,847,22,84748
10,848,0,84748
10,849,0,84748
10,850,0,84748
10,851,0,84748
10,852,0,84748
10,853,0,84748
10,854,0,84748
10,855,0,84748
10,856,0,84748
10,857,0,84748
10,858,0,84748
10,859,0,84748
10,860,0,84748
10,861,0,84748
10,862,0,84748
10,863,0,84748
10,864,0,84748
10,865,0,84748
10,866,0,84748
10,867,0,84748
10,868,0,84748
10,869,0,84748
10,870,0,84748
10,871,0,84748
10,872,0,84748
10,873,0,84748
10,874,0,84748
10,875,0,84748
10,876,0,84748
10,877,0,84748
10,878,0,84748
10,879,0,84748
10,880,0,84748
10,881,0,84748
10,882,0,84748
10,883,0,84748
10,884,0,84748
10,885,0,84748
10,886,0,84748
10,887,0,84748
10,888,0,84748
10,889,0,84748
10,890,0,84748
10,891,0,84748
10,892,0,84748
10,893,0,84748
10,894,0,84748
10,895,0,84748
10,896,0,84748
10,897,0,84748
10,898,0,84748
10,899,0,84748
10,900,0,84748
10,901,0,84748
10,902,505,84748
10,903,10,84748
10,904,0,84748
10,905,0,84748
10,906,0,84748
10,907,0,84748
10,908,0,84748
10,909,0,84748
10,910,0,84748
10,911,0,84748
10,912,0,84748
10,913,0,84748
10,914,0,84748
10,915,0,84748
10,916,0,84748
10,917,0,84748
10,918,0,84748
10,919,0,84748
10,920,0,84748
10,921,0,84748
10,922,0,84748
10,923,0,84748
10,924,0,84748
10,925,0,84748
10,926,0,84748
10,927,0,84748
10,928,0,84748
10,929,0,84748
10,930,0,84748
10,931,0,84748
10,932,0,84748
10,933,0,84748
10,934,0,84748
10,935,0,84748
10,936,0,84748
10,937,0,84748
10,938,0,84748
10,939,0,84748
10,940,0,84748
10,941,0,84748
10,942,0,84748
10,943,0,84748
10,944,0,84748
10,945,0,84748
10,946,505,84748
10,947,9,84748
10,948,0,84748
10,949,0,84748
10,950,0,84748
10,951,0,84748
10,952,0,84748
10,953,0,84748
10,954,0,84748
10,955,0,84748
10,956,0,84748
10,957,0,84748
10,958,0,84748
10,959,0,84748
10,960,0,84748
10,961,0,84748
10,962,0,84748
10,963,0,84748
10,964,0,84748
10,965,0,84748
10,966,0,84748
10,967,0,84748
10,968,0,84748
10,969,0,84748
10,970,0,84748
10,971,0,84748
10,972,0,84748
10,973,0,84748
10,974,0,84748
10,975,0,84748
10,976,0,84748
10,977,0,84748
10,978,0,84748
10,979,0,84748
10,980,0,84748
10,981,0,84748
10,982,0,84748
10,983,0,84748
10,984,0,84748
10,985,0,84748
10,986,0,84748
10,987,0,84748
10,988,0,84748
10,989,0,84748
10,990,0,84748
10,991,0,84748
10,992,505,84748
10,993,10,84748
10,994,15,84748
10,995,0,84748
10,996,0,84748
10,997,0,84748
10,998,0,84748
10,999,0,84748
10,1000,0,84748
10,1001,0,84748
10,1002,0,84748
10,1003,0,84748
10,1004,0,84748
10,1005,0,84748
10,1006,0,84748
10,1007,0,84748
10,1008,0,84748
10,1009,0,84748
