nodes,jobs,duration(ms),cost
10,764,0,818133
10,765,0,818133
10,766,0,818133
10,767,0,818133
10,768,0,818133
10,769,0,818133
10,770,0,818133
10,771,0,818133
10,772,0,818133
10,773,0,818133
10,774,0,818133
10,775,0,818133
10,776,0,818133
10,777,0,818133
10,778,0,818133
10,779,0,818133
10,780,0,818133
10,781,0,818133
10,782,0,818133
10,783,0,818133
10,784,0,818133
10,785,0,818133
10,786,0,818133
10,787,513,818133
10,788,9,818133
10,789,0,818133
10,790,0,818133
10,791,0,818133
10,792,0,818133
10,793,0,818133
10,794,0,818133
10,795,0,818133
10,796,0,818133
10,797,0,818133
10,798,0,818133
10,799,0,818133
10,800,0,818133
10,801,0,818133
10,802,0,818133
10,803,0,818133
10,804,0,818133
10,805,0,818133
10,806,0,818133
10,807,0,818133
10,808,0,818133
10,809,0,818133
10,810,0,818133
10,811,0,818133
10,812,0,818133
10,813,0,818133
10,814,0,818133
10,815,0,818133
10,816,0,818133
10,817,504,818133
10,818,17,818133
10,819,0,818133
10,820,0,818133
10,821,0,818133
10,822,0,818133
10,823,0,818133
10,824,0,818133
10,825,0,818133
10,826,0,818133
10,827,0,818133
10,828,0,818133
10,829,0,818133
10,830,0,818133
10,831,0,818133
10,832,0,818133
10,833,0,818133
10,834,0,818133
10,835,0,818133
10,836,0,818133
10,837,0,818133
10,838,0,818133
10,839,0,818133
10,840,0,818133
10,841,0,818133
10,842,0,818133
10,843,0,818133
10,844,0,818133
10,845,0,818133
10,846,0,818133
10,847,0,818133
10,848,515,818133
10,849,10,818133
10,850,0,818133
10,851,0,818133
10,852,0,818133
10,853,0,818133
10,854,0,818133
10,855,0,818133
10,856,0,818133
10,857,0,818133
10,858,0,818133
10,859,0,818133
10,860,0,818133
10,861,0,818133
10,862,0,818133
10,863,0,818133
10,864,0,818133
10,865,0,818133
10,866,0,818133
10,867,0,818133
10,868,0,818133
10,869,0,818133
10,870,0,818133
10,871,0,818133
10,872,0,818133
10,873,0,818133
10,874,0,818133
10,875,0,818133
10,876,0,818133
10,877,0,818133
10,878,513,818133
10,879,12,818133
10,880,0,818133
10,881,0,818133
10,882,0,818133
10,883,0,818133
10,884,0,818133
10,885,0,818133
10,886,0,818133
10,887,0,818133
10,888,0,818133
10,889,0,818133
10,890,0,818133
10,891,0,818133
10,892,0,818133
10,893,0,818133
10,894,0,818133
10,895,0,818133
10,896,0,818133
10,897,0,818133
10,898,0,818133
10,899,0,818133
10,900,0,818133
10,901,0,818133
10,902,0,818133
10,903,0,818133
10,904,0,818133
10,905,0,818133
10,906,0,818133
10,907,524,818133
10,908,0,818133
10,909,0,818133
10,910,0,818133
10,911,0,818133
10,912,0,818133
10,913,0,818133
10,914,0,818133
10,915,0,818133
10,916,0,818133
10,917,0,818133
10,918,515,818133
10,919,13,818133
10,920,0,818133
10,921,0,818133
10,922,0,818133
10,923,0,818133
10,924,0,818133
10,925,0,818133
10,926,0,818133
10,927,0,818133
10,928,0,818133
10,929,0,818133
10,930,0,818133
10,931,0,818133
10,932,0,818133
10,933,0,818133
10,934,0,818133
10,935,0,818133
10,936,0,818133
10,937,0,818133
10,938,0,818133
10,939,0,818133
10,940,0,818133
10,941,0,818133
10,942,0,818133
10,943,516,818133
10,944,7,818133
10,945,0,818133
10,946,0,818133
10,947,0,818133
10,948,0,818133
10,949,0,818133
10,950,0,818133
10,951,0,818133
10,952,0,818133
10,953,0,818133
10,954,0,818133
10,955,0,818133
10,956,0,818133
10,957,0,818133
10,958,0,818133
10,959,0,818133
10,960,0,818133
10,961,0,818133
10,962,0,818133
10,963,0,818133
10,964,0,818133
10,965,0,818133
10,966,0,818133
10,967,0,818133
10,968,0,818133
10,969,0,818133
10,970,0,818133
10,971,524,818133
10,972,0,818133
10,973,0,818133
10,974,0,818133
10,975,0,818133
10,976,0,818133
10,977,0,818133
10,978,0,818133
10,979,0,818133
10,980,0,818133
10,981,0,818133
10,982,0,818133
10,983,0,818133
10,984,0,818133
10,985,0,818133
10,986,0,818133
10,987,0,818133
10,988,0,818133
10,989,0,818133
10,990,0,818133
10,991,0,818133
10,992,0,818133
10,993,0,818133
10,994,0,818133
10,995,0,818133
10,996,0,818133
10,997,0,818133
10,998,0,818133
10,999,0,818133
10,1000,514,818133
10,1001,7,818133
10,1002,0,818133
10,1003,0,818133
10,1004,0,818133
10,1005,0,818133
10,1006,0,818133
10,1007,0,818133
10,1008,0,818133
10,1009,0,818133
