nodes,jobs,duration(ms),cost
20,600,0,1767978
20,601,0,1767978
20,602,1003,1767978
20,603,0,1767978
20,604,516,1767978
20,605,0,1767978
20,606,0,1767978
20,607,0,1767978
20,608,997,1767978
20,609,0,1767978
20,610,0,1767978
20,611,0,1767978
20,612,0,1767978
20,613,998,1767978
20,614,0,1767978
20,615,0,1767978
20,616,0,1767978
20,617,1002,1767978
20,618,0,1767978
20,619,0,1767978
20,620,1000,1767978
20,621,0,1767978
20,622,0,1767978
20,623,0,1767978
20,624,0,1767978
20,625,998,1767978
20,626,0,1767978
20,627,0,1767978
20,628,0,1767978
20,629,1001,1767978
20,630,0,1767978
20,631,0,1767978
20,632,0,1767978
20,633,0,1767978
20,634,999,1767978
20,635,0,1767978
20,636,0,1767978
20,637,0,1767978
20,638,1001,1767978
20,639,0,1767978
20,640,0,1767978
20,641,0,1767978
20,642,997,1767978
20,643,0,1767978
20,644,0,1767978
20,645,0,1767978
20,646,0,1767978
20,647,1001,1767978
20,648,0,1767978
20,649,0,1767978
20,650,0,1767978
20,651,998,1767978
20,652,0,1767978
20,653,0,1767978
20,654,0,1767978
20,655,0,1767978
20,656,1001,1767978
20,657,0,1767978
20,658,0,1767978
20,659,0,1767978
20,660,998,1767978
20,661,0,1767978
20,662,0,1767978
20,663,0,1767978
20,664,0,1767978
20,665,998,1767978
20,666,0,1767978
20,667,0,1767978
20,668,0,1767978
20,669,1002,1767978
20,670,0,1767978
20,671,0,1767978
20,672,0,1767978
20,673,997,1767978
20,674,0,1767978
20,675,0,1767978
20,676,0,1767978
20,677,0,1767978
20,678,1002,1767978
20,679,0,1767978
20,680,0,1767978
20,681,0,1767978
20,682,997,1767978
20,683,0,1767978
20,684,0,1767978
20,685,0,1767978
20,686,0,1767978
20,687,1002,1767978
20,688,0,1767978
20,689,0,1767978
20,690,0,1767978
20,691,999,1767978
20,692,0,1767978
20,693,0,1767978
20,694,0,1767978
20,695,998,1767978
20,696,0,1767978
20,697,0,1767978
20,698,0,1767978
20,699,0,1767978
20,700,999,1767978
20,701,0,1767978
20,702,0,1767978
20,703,0,1767978
20,704,1000,1767978
20,705,0,1767978
20,706,0,1767978
20,707,0,1767978
20,708,0,1767978
20,709,999,1767978
20,710,0,1767978
20,711,0,1767978
20,712,0,1767978
20,713,1001,1767978
20,714,0,1767978
20,715,0,1767978
20,716,0,1767978
20,717,0,1767978
20,718,1001,1767978
20,719,0,1767978
20,720,996,1767978
20,721,0,1767978
20,722,0,1767978
20,723,0,1767978
20,724,1012,1767978
20,725,0,1767978
20,726,0,1767978
20,727,0,1767978
20,728,0,1767978
20,729,996,1767978
20,730,0,1767978
20,731,0,1767978
20,732,0,1767978
20,733,999,1767978
20,734,0,1767978
20,735,0,1767978
20,736,0,1767978
20,737,0,1767978
20,738,999,1767978
20,739,0,1767978
20,740,0,1767978
20,741,0,1767978
20,742,0,1767978
20,743,999,1767978
20,744,0,1767978
20,745,0,1767978
20,746,0,1767978
20,747,1002,1767978
20,748,0,1767978
20,749,0,1767978
20,750,0,1767978
20,751,0,1767978
20,752,998,1767978
20,753,0,1767978
20,754,0,1767978
20,755,0,1767978
20,756,997,1767978
20,757,0,1767978
20,758,0,1767978
20,759,0,1767978
20,760,0,1767978
20,761,1001,1767978
20,762,0,1767978
20,763,0,1767978
20,764,0,1767978
20,765,999,1767978
20,766,0,1767978
20,767,0,1767978
20,768,0,1767978
20,769,0,1767978
20,770,999,1767978
20,771,0,1767978
20,772,0,1767978
20,773,0,1767978
20,774,1000,1767978
20,775,0,1767978
20,776,0,1767978
20,777,0,1767978
20,778,0,1767978
20,779,1001,1767978
20,780,0,1767978
20,781,0,1767978
20,782,0,1767978
20,783,999,1767978
20,784,0,1767978
20,785,0,1767978
20,786,0,1767978
20,787,0,1767978
20,788,998,1767978
20,789,0,1767978
20,790,0,1767978
20,791,0,1767978
20,792,1000,1767978
20,793,0,1767978
20,794,0,1767978
20,795,0,1767978
20,796,0,1767978
20,797,999,1767978
20,798,0,1767978
20,799,0,1767978
20,800,0,1767978
20,801,1001,1767978
20,802,0,1767978
20,803,0,1767978
20,804,0,1767978
20,805,0,1767978
20,806,1000,1767978
20,807,0,1767978
20,808,0,1767978
20,809,0,1767978
20,810,1002,1767978
20,811,0,1767978
20,812,0,1767978
20,813,0,1767978
20,814,0,1767978
20,815,998,1767978
20,816,567,1767978
20,817,0,1767978
20,818,0,1767978
20,819,0,1767978
20,820,996,1767978
20,821,0,1767978
20,822,0,1767978
20,823,0,1767978
20,824,999,1767978
20,825,0,1767978
20,826,0,1767978
20,827,0,1767978
20,828,0,1767978
20,829,999,1767978
20,830,0,1767978
20,831,0,1767978
20,832,0,1767978
20,833,0,1767978
20,834,1000,1767978
20,835,0,1767978
20,836,0,1767978
20,837,0,1767978
20,838,1001,1767978
20,839,0,1767978
20,840,0,1767978
20,841,0,1767978
20,842,0,1767978
20,843,998,1767978
20,844,0,1767978
20,845,0,1767978
20,846,0,1767978
20,847,1001,1767978
20,848,0,1767978
20,849,0,1767978
20,850,0,1767978
20,851,0,1767978
20,852,1000,1767978
20,853,0,1767978
20,854,0,1767978
20,855,0,1767978
20,856,1000,1767978
20,857,0,1767978
20,858,0,1767978
20,859,0,1767978
20,860,0,1767978
20,861,998,1767978
20,862,0,1767978
20,863,554,1767978
20,864,0,1767978
20,865,0,1767978
20,866,0,1767978
20,867,0,1767978
20,868,999,1767978
20,869,0,1767978
20,870,0,1767978
20,871,0,1767978
20,872,1000,1767978
20,873,0,1767978
20,874,0,1767978
20,875,0,1767978
20,876,0,1767978
20,877,999,1767978
20,878,0,1767978
20,879,0,1767978
20,880,0,1767978
20,881,999,1767978
20,882,0,1767978
20,883,0,1767978
20,884,0,1767978
20,885,0,1767978
20,886,1002,1767978
20,887,0,1767978
20,888,0,1767978
20,889,0,1767978
20,890,997,1767978
20,891,0,1767978
20,892,0,1767978
20,893,0,1767978
20,894,0,1767978
20,895,998,1767978
20,896,0,1767978
20,897,0,1767978
20,898,0,1767978
20,899,1002,1767978
20,900,0,1767978
20,901,0,1767978
20,902,0,1767978
20,903,0,1767978
20,904,999,1767978
20,905,0,1767978
20,906,0,1767978
20,907,0,1767978
20,908,1000,1767978
20,909,0,1767978
20,910,0,1767978
20,911,0,1767978
20,912,0,1767978
20,913,997,1767978
20,914,0,1767978
20,915,0,1767978
20,916,0,1767978
20,917,1003,1767978
20,918,0,1767978
20,919,0,1767978
20,920,998,1767978
20,921,0,1767978
20,922,0,1767978
20,923,0,1767978
20,924,999,1767978
20,925,0,1767978
20,926,0,1767978
20,927,0,1767978
20,928,0,1767978
20,929,999,1767978
20,930,0,1767978
20,931,0,1767978
20,932,0,1767978
20,933,0,1767978
20,934,1002,1767978
20,935,0,1767978
20,936,0,1767978
20,937,0,1767978
20,938,997,1767978
20,939,0,1767978
20,940,0,1767978
20,941,0,1767978
20,942,0,1767978
20,943,1000,1767978
20,944,0,1767978
20,945,0,1767978
20,946,0,1767978
20,947,1001,1767978
20,948,0,1767978
20,949,0,1767978
20,950,0,1767978
20,951,0,1767978
20,952,999,1767978
20,953,0,1767978
20,954,0,1767978
20,955,0,1767978
20,956,997,1767978
20,957,0,1767978
20,958,0,1767978
20,959,0,1767978
20,960,0,1767978
20,961,1002,1767978
20,962,0,1767978
20,963,0,1767978
20,964,0,1767978
20,965,0,1767978
20,966,1001,1767978
20,967,0,1767978
20,968,0,1767978
20,969,0,1767978
20,970,998,1767978
20,971,0,1767978
20,972,0,1767978
20,973,0,1767978
20,974,0,1767978
20,975,999,1767978
20,976,0,1767978
20,977,0,1767978
20,978,0,1767978
20,979,1000,1767978
20,980,0,1767978
20,981,0,1767978
20,982,0,1767978
20,983,0,1767978
20,984,0,1767978
20,985,0,1767978
20,986,0,1767978
20,987,0,1767978
20,988,1000,1767978
20,989,0,1767978
20,990,0,1767978
20,991,0,1767978
20,992,999,1767978
20,993,0,1767978
20,994,0,1767978
20,995,0,1767978
20,996,0,1767978
20,997,1000,1767978
20,998,0,1767978
20,999,0,1767978
20,1000,0,1767978
20,1001,0,1767978
20,1002,999,1767978
20,1003,0,1767978
20,1004,0,1767978
20,1005,0,1767978
20,1006,1000,1767978
20,1007,0,1767978
20,1008,0,1767978
20,1009,0,1767978
20,1010,0,1767978
20,1011,999,1767978
20,1012,0,1767978
20,1013,1002,1767978
20,1014,0,1767978
20,1015,0,1767978
20,1016,0,1767978
20,1017,998,1767978
20,1018,0,1767978
20,1019,0,1767978
