nodes,jobs,duration(ms),cost
3,272,0,24786
3,273,0,24786
3,274,0,24786
3,275,0,24786
3,276,0,24786
3,277,0,24786
3,278,0,24786
3,279,0,24786
3,280,0,24786
3,281,0,24786
3,282,0,24786
3,283,0,24786
3,284,0,24786
3,285,0,24786
3,286,0,24786
3,287,0,24786
3,288,0,24786
3,289,0,24786
3,290,0,24786
3,291,0,24786
3,292,0,24786
3,293,0,24786
3,294,0,24786
3,295,0,24786
3,296,0,24786
3,297,0,24786
3,298,0,24786
3,299,0,24786
3,300,0,24786
3,301,0,24786
3,302,0,24786
3,303,0,24786
3,304,0,24786
3,305,0,24786
3,306,0,24786
3,307,0,24786
3,308,0,24786
3,309,0,24786
3,310,0,24786
3,311,0,24786
3,312,0,24786
3,313,0,24786
3,314,0,24786
3,315,0,24786
3,316,0,24786
3,317,0,24786
3,318,0,24786
3,319,0,24786
3,320,0,24786
3,321,0,24786
3,322,0,24786
3,323,0,24786
3,324,0,24786
3,325,0,24786
3,326,0,24786
3,327,0,24786
3,328,0,24786
3,329,0,24786
3,330,0,24786
3,331,0,24786
3,332,0,24786
3,333,0,24786
3,334,0,24786
3,335,0,24786
3,336,0,24786
3,337,0,24786
3,338,0,24786
3,339,0,24786
3,340,0,24786
3,341,0,24786
3,342,0,24786
3,343,0,24786
3,344,0,24786
3,345,0,24786
3,346,0,24786
3,347,0,24786
3,348,0,24786
3,349,0,24786
3,350,0,24786
3,351,0,24786
3,352,0,24786
3,353,0,24786
3,354,0,24786
3,355,0,24786
3,356,0,24786
3,357,0,24786
3,358,0,24786
3,359,0,24786
3,360,0,24786
3,361,0,24786
3,362,0,24786
3,363,0,24786
3,364,0,24786
3,365,0,24786
3,366,0,24786
3,367,0,24786
3,368,0,24786
3,369,0,24786
3,370,0,24786
3,371,0,24786
3,372,0,24786
3,373,0,24786
3,374,0,24786
3,375,0,24786
3,376,0,24786
3,377,0,24786
3,378,0,24786
3,379,0,24786
3,380,0,24786
3,381,0,24786
3,382,0,24786
3,383,0,24786
3,384,0,24786
3,385,0,24786
3,386,0,24786
3,387,0,24786
3,388,0,24786
3,389,0,24786
3,390,0,24786
3,391,0,24786
3,392,0,24786
3,393,0,24786
3,394,0,24786
3,395,0,24786
3,396,0,24786
3,397,0,24786
3,398,0,24786
3,399,0,24786
3,400,0,24786
3,401,0,24786
3,402,0,24786
3,403,0,24786
3,404,0,24786
3,405,0,24786
3,406,0,24786
3,407,0,24786
3,408,0,24786
3,409,0,24786
3,410,0,24786
3,411,0,24786
3,412,0,24786
3,413,0,24786
3,414,0,24786
3,415,0,24786
3,416,0,24786
3,417,0,24786
3,418,0,24786
3,419,0,24786
3,420,0,24786
3,421,0,24786
3,422,0,24786
3,423,0,24786
3,424,0,24786
3,425,0,24786
3,426,0,24786
3,427,0,24786
3,428,0,24786
3,429,0,24786
3,430,0,24786
3,431,0,24786
3,432,0,24786
3,433,0,24786
3,434,0,24786
3,435,0,24786
3,436,0,24786
3,437,0,24786
3,438,0,24786
3,439,0,24786
3,440,0,24786
3,441,0,24786
3,442,0,24786
3,443,0,24786
3,444,0,24786
3,445,0,24786
3,446,0,24786
3,447,0,24786
3,448,0,24786
3,449,0,24786
3,450,0,24786
3,451,0,24786
3,452,0,24786
3,453,0,24786
3,454,0,24786
3,455,0,24786
3,456,0,24786
3,457,0,24786
3,458,0,24786
3,459,0,24786
3,460,0,24786
3,461,0,24786
3,462,0,24786
3,463,0,24786
3,464,0,24786
3,465,0,24786
3,466,0,24786
3,467,0,24786
3,468,0,24786
3,469,0,24786
3,470,0,24786
3,471,0,24786
3,472,0,24786
3,473,0,24786
3,474,0,24786
3,475,0,24786
3,476,0,24786
3,477,0,24786
3,478,0,24786
3,479,0,24786
3,480,0,24786
3,481,0,24786
3,482,0,24786
3,483,0,24786
3,484,0,24786
3,485,0,24786
3,486,0,24786
3,487,0,24786
3,488,0,24786
3,489,0,24786
3,490,0,24786
3,491,0,24786
3,492,0,24786
3,493,0,24786
3,494,0,24786
3,495,0,24786
3,496,0,24786
3,497,0,24786
3,498,0,24786
3,499,0,24786
3,500,0,24786
3,501,0,24786
3,502,0,24786
3,503,0,24786
3,504,0,24786
3,505,0,24786
3,506,0,24786
3,507,0,24786
3,508,0,24786
3,509,0,24786
3,510,0,24786
3,511,0,24786
3,512,0,24786
3,513,0,24786
3,514,0,24786
3,515,0,24786
3,516,0,24786
3,517,0,24786
3,518,0,24786
3,519,0,24786
3,520,0,24786
3,521,0,24786
3,522,0,24786
3,523,0,24786
3,524,0,24786
3,525,0,24786
3,526,0,24786
3,527,0,24786
3,528,0,24786
3,529,0,24786
3,530,0,24786
3,531,0,24786
3,532,0,24786
3,533,0,24786
3,534,0,24786
3,535,0,24786
3,536,0,24786
3,537,0,24786
3,538,0,24786
3,539,0,24786
3,540,0,24786
3,541,0,24786
3,542,0,24786
3,543,0,24786
3,544,0,24786
3,545,515,24786
3,546,0,24786
3,547,0,24786
3,548,0,24786
3,549,0,24786
3,550,10,24786
3,551,0,24786
3,552,0,24786
3,553,0,24786
3,554,0,24786
3,555,0,24786
3,556,0,24786
3,557,0,24786
3,558,0,24786
3,559,0,24786
3,560,0,24786
3,561,0,24786
3,562,0,24786
3,563,0,24786
3,564,0,24786
3,565,0,24786
3,566,0,24786
3,567,0,24786
3,568,0,24786
3,569,0,24786
3,570,0,24786
3,571,0,24786
3,572,0,24786
3,573,0,24786
3,574,0,24786
3,575,0,24786
3,576,0,24786
3,577,0,24786
3,578,0,24786
3,579,0,24786
3,580,0,24786
3,581,0,24786
3,582,0,24786
3,583,0,24786
3,584,0,24786
3,585,0,24786
3,586,0,24786
3,587,0,24786
3,588,0,24786
3,589,0,24786
3,590,0,24786
3,591,0,24786
3,592,0,24786
3,593,0,24786
3,594,0,24786
3,595,0,24786
3,596,0,24786
3,597,0,24786
3,598,0,24786
3,599,0,24786
3,600,0,24786
3,601,0,24786
3,602,0,24786
3,603,0,24786
3,604,0,24786
3,605,0,24786
3,606,0,24786
3,607,0,24786
3,608,0,24786
3,609,0,24786
3,610,0,24786
3,611,0,24786
3,612,0,24786
3,613,0,24786
3,614,0,24786
3,615,0,24786
3,616,0,24786
3,617,0,24786
3,618,0,24786
3,619,0,24786
3,620,0,24786
3,621,0,24786
3,622,0,24786
3,623,0,24786
3,624,0,24786
3,625,0,24786
3,626,0,24786
3,627,0,24786
3,628,0,24786
3,629,0,24786
3,630,0,24786
3,631,0,24786
3,632,0,24786
3,633,0,24786
3,634,0,24786
3,635,0,24786
3,636,0,24786
3,637,0,24786
3,638,0,24786
3,639,0,24786
3,640,0,24786
3,641,0,24786
3,642,0,24786
3,643,0,24786
3,644,0,24786
3,645,0,24786
3,646,0,24786
3,647,0,24786
3,648,0,24786
3,649,0,24786
3,650,0,24786
3,651,0,24786
3,652,0,24786
3,653,0,24786
3,654,0,24786
3,655,0,24786
3,656,0,24786
3,657,0,24786
3,658,0,24786
3,659,0,24786
3,660,0,24786
3,661,0,24786
3,662,0,24786
3,663,0,24786
3,664,0,24786
3,665,0,24786
3,666,0,24786
3,667,0,24786
3,668,0,24786
3,669,0,24786
3,670,0,24786
3,671,0,24786
3,672,0,24786
3,673,0,24786
3,674,0,24786
3,675,0,24786
3,676,0,24786
3,677,0,24786
3,678,0,24786
3,679,0,24786
3,680,0,24786
3,681,0,24786
3,682,0,24786
3,683,0,24786
3,684,0,24786
3,685,0,24786
3,686,0,24786
3,687,0,24786
3,688,0,24786
3,689,0,24786
3,690,0,24786
3,691,0,24786
3,692,0,24786
3,693,0,24786
3,694,0,24786
3,695,0,24786
3,696,0,24786
3,697,0,24786
3,698,0,24786
3,699,0,24786
3,700,0,24786
3,701,0,24786
3,702,0,24786
3,703,0,24786
3,704,0,24786
3,705,0,24786
3,706,0,24786
3,707,0,24786
3,708,0,24786
3,709,0,24786
3,710,0,24786
3,711,0,24786
3,712,0,24786
3,713,0,24786
3,714,0,24786
3,715,0,24786
3,716,0,24786
3,717,0,24786
3,718,0,24786
3,719,0,24786
3,720,0,24786
3,721,0,24786
3,722,0,24786
3,723,0,24786
3,724,0,24786
3,725,0,24786
3,726,0,24786
3,727,0,24786
3,728,0,24786
3,729,0,24786
3,730,0,24786
3,731,0,24786
3,732,0,24786
3,733,0,24786
3,734,0,24786
3,735,0,24786
3,736,0,24786
3,737,0,24786
3,738,0,24786
3,739,0,24786
3,740,0,24786
3,741,0,24786
3,742,0,24786
3,743,0,24786
3,744,0,24786
3,745,0,24786
3,746,0,24786
3,747,0,24786
3,748,0,24786
3,749,0,24786
3,750,0,24786
3,751,0,24786
3,752,0,24786
3,753,0,24786
3,754,0,24786
3,755,0,24786
3,756,0,24786
3,757,0,24786
3,758,0,24786
3,759,0,24786
3,760,0,24786
3,761,0,24786
3,762,0,24786
3,763,0,24786
3,764,0,24786
3,765,0,24786
3,766,0,24786
3,767,0,24786
3,768,0,24786
3,769,0,24786
3,770,0,24786
3,771,0,24786
3,772,0,24786
3,773,0,24786
3,774,0,24786
3,775,0,24786
3,776,0,24786
3,777,0,24786
3,778,0,24786
3,779,0,24786
3,780,0,24786
3,781,0,24786
3,782,0,24786
3,783,0,24786
3,784,0,24786
3,785,0,24786
3,786,0,24786
3,787,0,24786
3,788,0,24786
3,789,0,24786
3,790,0,24786
3,791,0,24786
3,792,0,24786
3,793,0,24786
3,794,0,24786
3,795,0,24786
3,796,0,24786
3,797,0,24786
3,798,0,24786
3,799,0,24786
3,800,0,24786
3,801,0,24786
3,802,0,24786
3,803,0,24786
3,804,0,24786
3,805,0,24786
3,806,0,24786
3,807,0,24786
3,808,0,24786
3,809,0,24786
3,810,0,24786
3,811,0,24786
3,812,0,24786
3,813,0,24786
3,814,0,24786
3,815,0,24786
3,816,0,24786
3,817,0,24786
3,818,0,24786
3,819,0,24786
3,820,0,24786
3,821,0,24786
3,822,0,24786
3,823,0,24786
3,824,0,24786
3,825,0,24786
3,826,0,24786
3,827,0,24786
3,828,0,24786
3,829,0,24786
3,830,0,24786
3,831,0,24786
3,832,0,24786
3,833,0,24786
3,834,0,24786
3,835,0,24786
3,836,0,24786
3,837,0,24786
3,838,0,24786
3,839,0,24786
3,840,0,24786
3,841,0,24786
3,842,0,24786
3,843,0,24786
3,844,0,24786
3,845,0,24786
3,846,0,24786
3,847,0,24786
3,848,0,24786
3,849,0,24786
3,850,0,24786
3,851,0,24786
3,852,0,24786
3,853,0,24786
3,854,0,24786
3,855,0,24786
3,856,0,24786
3,857,0,24786
3,858,0,24786
3,859,0,24786
3,860,0,24786
3,861,0,24786
3,862,0,24786
3,863,0,24786
3,864,0,24786
3,865,0,24786
3,866,0,24786
3,867,0,24786
3,868,0,24786
3,869,0,24786
3,870,0,24786
3,871,0,24786
3,872,0,24786
3,873,0,24786
3,874,0,24786
3,875,0,24786
3,876,0,24786
3,877,0,24786
3,878,0,24786
3,879,0,24786
3,880,0,24786
3,881,0,24786
3,882,0,24786
3,883,0,24786
3,884,0,24786
3,885,0,24786
3,886,0,24786
3,887,0,24786
3,888,0,24786
3,889,0,24786
3,890,0,24786
3,891,0,24786
3,892,0,24786
3,893,0,24786
3,894,0,24786
3,895,0,24786
3,896,0,24786
3,897,0,24786
3,898,0,24786
3,899,0,24786
3,900,0,24786
3,901,0,24786
3,902,0,24786
3,903,0,24786
3,904,0,24786
3,905,0,24786
3,906,0,24786
3,907,0,24786
3,908,0,24786
3,909,0,24786
3,910,0,24786
3,911,0,24786
3,912,0,24786
3,913,0,24786
3,914,0,24786
3,915,0,24786
3,916,0,24786
3,917,0,24786
3,918,0,24786
3,919,0,24786
3,920,0,24786
3,921,0,24786
3,922,0,24786
3,923,0,24786
3,924,0,24786
3,925,0,24786
3,926,0,24786
3,927,0,24786
3,928,0,24786
3,929,0,24786
3,930,0,24786
3,931,0,24786
3,932,0,24786
3,933,0,24786
3,934,0,24786
3,935,0,24786
3,936,0,24786
3,937,0,24786
3,938,0,24786
3,939,0,24786
3,940,0,24786
3,941,0,24786
3,942,0,24786
3,943,0,24786
3,944,0,24786
3,945,0,24786
3,946,0,24786
3,947,0,24786
3,948,0,24786
3,949,0,24786
3,950,0,24786
3,951,0,24786
3,952,0,24786
3,953,0,24786
3,954,0,24786
3,955,0,24786
3,956,0,24786
3,957,0,24786
3,958,0,24786
3,959,0,24786
3,960,0,24786
3,961,0,24786
3,962,0,24786
3,963,0,24786
3,964,0,24786
3,965,0,24786
3,966,0,24786
3,967,0,24786
3,968,0,24786
3,969,0,24786
3,970,0,24786
3,971,0,24786
3,972,0,24786
3,973,0,24786
3,974,0,24786
3,975,0,24786
3,976,0,24786
3,977,0,24786
3,978,0,24786
3,979,0,24786
3,980,0,24786
3,981,0,24786
3,982,0,24786
3,983,0,24786
3,984,0,24786
3,985,0,24786
3,986,0,24786
3,987,0,24786
3,988,0,24786
3,989,0,24786
3,990,0,24786
3,991,0,24786
3,992,0,24786
3,993,0,24786
3,994,0,24786
3,995,0,24786
3,996,0,24786
3,997,0,24786
3,998,0,24786
3,999,0,24786
3,1000,0,24786
3,1001,0,24786
3,1002,0,24786
